"PARENT_KEY","Site","Cluster","Plot","Longitude","Latitude","VegStructure","Year","Trees","Shrubs","KEY","trheight","trcircumf","trspecies_scientific","treespecies_common","Subplot"
"uuid:77a44103-70e2-4b56-97d4-866f9b0ca92b","Mbooni","9","4","37.4579","-1.6512","woodland","2024","yes","yes","uuid:77a44103-70e2-4b56-97d4-866f9b0ca92b/supl3_tree_data[14]","6.3","3.5","Eucalyptus saligna","N","3"
"uuid:77a44103-70e2-4b56-97d4-866f9b0ca92b","Mbooni","9","4","37.4579","-1.6512","woodland","2024","yes","yes","uuid:77a44103-70e2-4b56-97d4-866f9b0ca92b/supl3_tree_data[15]","10.1","7","Eucalyptus saligna","N","3"
"uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d","Mbooni","9","2","37.4593","-1.64529","woodland","2024","yes","yes","uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d/supl3_tree_data[1]","10.2","14","Eucalyptus saligna","N","3"
"uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d","Mbooni","9","2","37.4593","-1.64529","woodland","2024","yes","yes","uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d/supl3_tree_data[2]","4.3","5","Eucalyptus saligna","N","3"
"uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d","Mbooni","9","2","37.4593","-1.64529","woodland","2024","yes","yes","uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d/supl3_tree_data[3]","9.6","12","Eucalyptus saligna","N","3"
"uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d","Mbooni","9","2","37.4593","-1.64529","woodland","2024","yes","yes","uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d/supl3_tree_data[4]","6.2","5","Eucalyptus saligna","N","3"
"uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d","Mbooni","9","2","37.4593","-1.64529","woodland","2024","yes","yes","uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d/supl3_tree_data[5]","10.2","14","Eucalyptus saligna","N","3"
"uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d","Mbooni","9","2","37.4593","-1.64529","woodland","2024","yes","yes","uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d/supl3_tree_data[6]","14.3","28","Eucalyptus saligna","N","3"
"uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d","Mbooni","9","2","37.4593","-1.64529","woodland","2024","yes","yes","uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d/supl3_tree_data[7]","38.7","89","Eucalyptus saligna","N","3"
"uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d","Mbooni","9","2","37.4593","-1.64529","woodland","2024","yes","yes","uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d/supl3_tree_data[8]","4.9","5","Acacia mearnsii","N","3"
"uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d","Mbooni","9","2","37.4593","-1.64529","woodland","2024","yes","yes","uuid:76d1d5f9-fbee-4251-8250-d9836d4ae27d/supl3_tree_data[9]","11.3","22","Eucalyptus saligna","N","3"
"uuid:3c951252-95ef-4aca-ab9c-0e8704d6fa7c","Mbooni","11","10","37.4449","-1.59401","bushland","2024","yes","yes","uuid:3c951252-95ef-4aca-ab9c-0e8704d6fa7c/supl3_tree_data[1]","10.4","32","Grewia bicolor","N","3"
"uuid:3c951252-95ef-4aca-ab9c-0e8704d6fa7c","Mbooni","11","10","37.4449","-1.59401","bushland","2024","yes","yes","uuid:3c951252-95ef-4aca-ab9c-0e8704d6fa7c/supl3_tree_data[2]","6.3","18","Terminalia brownii","N","3"
"uuid:43ed1509-0e92-4573-9fa0-567661268031","Mbooni","10","7","37.4534","-1.61896","woodland","2024","yes","yes","uuid:43ed1509-0e92-4573-9fa0-567661268031/supl3_tree_data[1]","38.2","83","Eucalyptus paniculata","N","3"
"uuid:43ed1509-0e92-4573-9fa0-567661268031","Mbooni","10","7","37.4534","-1.61896","woodland","2024","yes","yes","uuid:43ed1509-0e92-4573-9fa0-567661268031/supl3_tree_data[2]","11.2","13","Eucalyptus paniculata","N","3"
"uuid:43ed1509-0e92-4573-9fa0-567661268031","Mbooni","10","7","37.4534","-1.61896","woodland","2024","yes","yes","uuid:43ed1509-0e92-4573-9fa0-567661268031/supl3_tree_data[3]","11.6","12","Eucalyptus paniculata","N","3"
"uuid:43ed1509-0e92-4573-9fa0-567661268031","Mbooni","10","7","37.4534","-1.61896","woodland","2024","yes","yes","uuid:43ed1509-0e92-4573-9fa0-567661268031/supl3_tree_data[4]","12.8","62","Eucalyptus paniculata","N","3"
"uuid:43ed1509-0e92-4573-9fa0-567661268031","Mbooni","10","7","37.4534","-1.61896","woodland","2024","yes","yes","uuid:43ed1509-0e92-4573-9fa0-567661268031/supl3_tree_data[5]","4.5","3.5","Eucalyptus paniculata","N","3"
"uuid:43ed1509-0e92-4573-9fa0-567661268031","Mbooni","10","7","37.4534","-1.61896","woodland","2024","yes","yes","uuid:43ed1509-0e92-4573-9fa0-567661268031/supl3_tree_data[6]","7.1","7","Eucalyptus paniculata","N","3"
"uuid:43ed1509-0e92-4573-9fa0-567661268031","Mbooni","10","7","37.4534","-1.61896","woodland","2024","yes","yes","uuid:43ed1509-0e92-4573-9fa0-567661268031/supl3_tree_data[7]","10.8","18","Eucalyptus paniculata","N","3"
"uuid:43ed1509-0e92-4573-9fa0-567661268031","Mbooni","10","7","37.4534","-1.61896","woodland","2024","yes","yes","uuid:43ed1509-0e92-4573-9fa0-567661268031/supl3_tree_data[8]","35.7","54","Eucalyptus paniculata","N","3"
"uuid:43ed1509-0e92-4573-9fa0-567661268031","Mbooni","10","7","37.4534","-1.61896","woodland","2024","yes","yes","uuid:43ed1509-0e92-4573-9fa0-567661268031/supl3_tree_data[9]","40.6","125","Eucalyptus paniculata","N","3"
"uuid:43ed1509-0e92-4573-9fa0-567661268031","Mbooni","10","7","37.4534","-1.61896","woodland","2024","yes","yes","uuid:43ed1509-0e92-4573-9fa0-567661268031/supl3_tree_data[10]","36.6","90","Eucalyptus paniculata","N","3"
"uuid:5ef9278e-36bd-40b4-9e6d-dc007a7a4270","Mbooni","10","2","37.4538","-1.62039","cropland","2024","yes","yes","uuid:5ef9278e-36bd-40b4-9e6d-dc007a7a4270/supl3_tree_data[1]","3.6","5","Lantana camara","N","3"
"uuid:5ef9278e-36bd-40b4-9e6d-dc007a7a4270","Mbooni","10","2","37.4538","-1.62039","cropland","2024","yes","yes","uuid:5ef9278e-36bd-40b4-9e6d-dc007a7a4270/supl3_tree_data[2]","3.2","3","Lantana camara","N","3"
"uuid:5ef9278e-36bd-40b4-9e6d-dc007a7a4270","Mbooni","10","2","37.4538","-1.62039","cropland","2024","yes","yes","uuid:5ef9278e-36bd-40b4-9e6d-dc007a7a4270/supl3_tree_data[3]","3.4","7","Lantana camara","N","3"
"uuid:5ef9278e-36bd-40b4-9e6d-dc007a7a4270","Mbooni","10","2","37.4538","-1.62039","cropland","2024","yes","yes","uuid:5ef9278e-36bd-40b4-9e6d-dc007a7a4270/supl3_tree_data[4]","3.4","7.5","Lantana camara","N","3"
"uuid:5ef9278e-36bd-40b4-9e6d-dc007a7a4270","Mbooni","10","2","37.4538","-1.62039","cropland","2024","yes","yes","uuid:5ef9278e-36bd-40b4-9e6d-dc007a7a4270/supl3_tree_data[5]","3.2","6.5","Lantana camara","N","3"
"uuid:5ef9278e-36bd-40b4-9e6d-dc007a7a4270","Mbooni","10","2","37.4538","-1.62039","cropland","2024","yes","yes","uuid:5ef9278e-36bd-40b4-9e6d-dc007a7a4270/supl3_tree_data[6]","3.2","6","Lantana camara","N","3"
"uuid:5ef9278e-36bd-40b4-9e6d-dc007a7a4270","Mbooni","10","2","37.4538","-1.62039","cropland","2024","yes","yes","uuid:5ef9278e-36bd-40b4-9e6d-dc007a7a4270/supl3_tree_data[7]","3.4","4","Coffea arabica","N","3"
"uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79","Mbooni","10","10","37.4544","-1.62033","woodland","2024","yes","yes","uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79/supl3_tree_data[1]","11.9","22","Eucalyptus saligna","N","3"
"uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79","Mbooni","10","10","37.4544","-1.62033","woodland","2024","yes","yes","uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79/supl3_tree_data[2]","12.8","20","Eucalyptus saligna","N","3"
"uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79","Mbooni","10","10","37.4544","-1.62033","woodland","2024","yes","yes","uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79/supl3_tree_data[3]","12.8","14","Eucalyptus saligna","N","3"
"uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79","Mbooni","10","10","37.4544","-1.62033","woodland","2024","yes","yes","uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79/supl3_tree_data[4]","12.9","23","Eucalyptus saligna","N","3"
"uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79","Mbooni","10","10","37.4544","-1.62033","woodland","2024","yes","yes","uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79/supl3_tree_data[5]","11.4","18","Eucalyptus saligna","N","3"
"uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79","Mbooni","10","10","37.4544","-1.62033","woodland","2024","yes","yes","uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79/supl3_tree_data[6]","10.5","17","Eucalyptus saligna","N","3"
"uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79","Mbooni","10","10","37.4544","-1.62033","woodland","2024","yes","yes","uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79/supl3_tree_data[7]","5.3","3.5","Eucalyptus saligna","N","3"
"uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79","Mbooni","10","10","37.4544","-1.62033","woodland","2024","yes","yes","uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79/supl3_tree_data[8]","11.5","18","Eucalyptus saligna","N","3"
"uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79","Mbooni","10","10","37.4544","-1.62033","woodland","2024","yes","yes","uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79/supl3_tree_data[9]","10.3","15","Eucalyptus saligna","N","3"
"uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79","Mbooni","10","10","37.4544","-1.62033","woodland","2024","yes","yes","uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79/supl3_tree_data[10]","10.2","18","Eucalyptus saligna","N","3"
"uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79","Mbooni","10","10","37.4544","-1.62033","woodland","2024","yes","yes","uuid:8c251b0e-2e69-4633-b7dc-df311ed12a79/supl3_tree_data[11]","3.1","5","Eucalyptus saligna","N","3"
"uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57","Mbooni","9","7","37.4567","-1.64354","woodland","2024","yes","yes","uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57/supl3_tree_data[1]","10.8","20","Eucalyptus saligna","N","3"
"uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57","Mbooni","9","7","37.4567","-1.64354","woodland","2024","yes","yes","uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57/supl3_tree_data[2]","7.3","12","Eucalyptus saligna","N","3"
"uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57","Mbooni","9","7","37.4567","-1.64354","woodland","2024","yes","yes","uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57/supl3_tree_data[3]","7.3","11","Eucalyptus saligna","N","3"
"uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57","Mbooni","9","7","37.4567","-1.64354","woodland","2024","yes","yes","uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57/supl3_tree_data[4]","5.4","9","Eucalyptus saligna","N","3"
"uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57","Mbooni","9","7","37.4567","-1.64354","woodland","2024","yes","yes","uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57/supl3_tree_data[5]","44.7","70","Eucalyptus saligna","N","3"
"uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57","Mbooni","9","7","37.4567","-1.64354","woodland","2024","yes","yes","uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57/supl3_tree_data[6]","42.1","68","Eucalyptus saligna","N","3"
"uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57","Mbooni","9","7","37.4567","-1.64354","woodland","2024","yes","yes","uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57/supl3_tree_data[7]","18.8","60","Eucalyptus saligna","N","3"
"uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57","Mbooni","9","7","37.4567","-1.64354","woodland","2024","yes","yes","uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57/supl3_tree_data[8]","36.4","70","Eucalyptus saligna","N","3"
"uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57","Mbooni","9","7","37.4567","-1.64354","woodland","2024","yes","yes","uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57/supl3_tree_data[9]","15.6","11","Eucalyptus saligna","N","3"
"uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57","Mbooni","9","7","37.4567","-1.64354","woodland","2024","yes","yes","uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57/supl3_tree_data[10]","9.4","14","Eucalyptus saligna","N","3"
"uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57","Mbooni","9","7","37.4567","-1.64354","woodland","2024","yes","yes","uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57/supl3_tree_data[11]","6.2","9","Eucalyptus saligna","N","3"
"uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57","Mbooni","9","7","37.4567","-1.64354","woodland","2024","yes","yes","uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57/supl3_tree_data[12]","9.4","13","Eucalyptus saligna","N","3"
"uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57","Mbooni","9","7","37.4567","-1.64354","woodland","2024","yes","yes","uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57/supl3_tree_data[13]","3.8","4.5","Eucalyptus saligna","N","3"
"uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57","Mbooni","9","7","37.4567","-1.64354","woodland","2024","yes","yes","uuid:49f1fda6-8e16-4c88-bfc1-766e9cde9e57/supl3_tree_data[14]","9.4","7.5","Eucalyptus saligna","N","3"
"uuid:b554823c-28d3-495e-afca-91c932c17d32","Mbooni","9","9","37.454","-1.64561","cropland","2024","yes","yes","uuid:b554823c-28d3-495e-afca-91c932c17d32/supl3_tree_data[1]","8.8","26","Cupressus lusitanica","N","3"
"uuid:b554823c-28d3-495e-afca-91c932c17d32","Mbooni","9","9","37.454","-1.64561","cropland","2024","yes","yes","uuid:b554823c-28d3-495e-afca-91c932c17d32/supl3_tree_data[2]","9.6","32","Cupressus lusitanica","N","3"
"uuid:b554823c-28d3-495e-afca-91c932c17d32","Mbooni","9","9","37.454","-1.64561","cropland","2024","yes","yes","uuid:b554823c-28d3-495e-afca-91c932c17d32/supl3_tree_data[3]","3.6","7","Cupressus lusitanica","N","3"
"uuid:b554823c-28d3-495e-afca-91c932c17d32","Mbooni","9","9","37.454","-1.64561","cropland","2024","yes","yes","uuid:b554823c-28d3-495e-afca-91c932c17d32/supl3_tree_data[4]","5.4","17","Cupressus lusitanica","N","3"
"uuid:55623482-73ba-4db6-8b0a-de26b9623972","Mbooni","9","3","37.4527","-1.64608","woodland","2024","yes","yes","uuid:55623482-73ba-4db6-8b0a-de26b9623972/supl3_tree_data[1]","8.1","18","Eucalyptus saligna","N","3"
"uuid:55623482-73ba-4db6-8b0a-de26b9623972","Mbooni","9","3","37.4527","-1.64608","woodland","2024","yes","yes","uuid:55623482-73ba-4db6-8b0a-de26b9623972/supl3_tree_data[2]","8.1","14","Eucalyptus saligna","N","3"
"uuid:55623482-73ba-4db6-8b0a-de26b9623972","Mbooni","9","3","37.4527","-1.64608","woodland","2024","yes","yes","uuid:55623482-73ba-4db6-8b0a-de26b9623972/supl3_tree_data[3]","8.1","10","Eucalyptus saligna","N","3"
"uuid:55623482-73ba-4db6-8b0a-de26b9623972","Mbooni","9","3","37.4527","-1.64608","woodland","2024","yes","yes","uuid:55623482-73ba-4db6-8b0a-de26b9623972/supl3_tree_data[4]","8.1","4.5","Eucalyptus saligna","N","3"
"uuid:55623482-73ba-4db6-8b0a-de26b9623972","Mbooni","9","3","37.4527","-1.64608","woodland","2024","yes","yes","uuid:55623482-73ba-4db6-8b0a-de26b9623972/supl3_tree_data[5]","8.1","9","Eucalyptus saligna","N","3"
"uuid:bd638980-0c87-4f0d-b245-9ca8278ceb65","Mbooni","10","1","37.4481","-1.61431","woodland","2024","yes","yes","uuid:bd638980-0c87-4f0d-b245-9ca8278ceb65/supl3_tree_data[1]","28.9","60","Eucalyptus saligna","N","3"
"uuid:bd638980-0c87-4f0d-b245-9ca8278ceb65","Mbooni","10","1","37.4481","-1.61431","woodland","2024","yes","yes","uuid:bd638980-0c87-4f0d-b245-9ca8278ceb65/supl3_tree_data[2]","12.4","12","Eucalyptus saligna","N","3"
"uuid:bd638980-0c87-4f0d-b245-9ca8278ceb65","Mbooni","10","1","37.4481","-1.61431","woodland","2024","yes","yes","uuid:bd638980-0c87-4f0d-b245-9ca8278ceb65/supl3_tree_data[3]","18.2","22","Croton megalocarpus","N","3"
"uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2","Mbooni","10","9","37.4541","-1.61818","woodland","2024","yes","yes","uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2/supl3_tree_data[1]","4.2","3.5","Eucalyptus paniculata","N","3"
"uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2","Mbooni","10","9","37.4541","-1.61818","woodland","2024","yes","yes","uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2/supl3_tree_data[2]","9.6","7","Eucalyptus paniculata","N","3"
"uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2","Mbooni","10","9","37.4541","-1.61818","woodland","2024","yes","yes","uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2/supl3_tree_data[3]","4.2","5","Eucalyptus paniculata","N","3"
"uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2","Mbooni","10","9","37.4541","-1.61818","woodland","2024","yes","yes","uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2/supl3_tree_data[4]","5.3","5","Eucalyptus paniculata","N","3"
"uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2","Mbooni","10","9","37.4541","-1.61818","woodland","2024","yes","yes","uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2/supl3_tree_data[5]","36.1","74","Eucalyptus paniculata","N","3"
"uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2","Mbooni","10","9","37.4541","-1.61818","woodland","2024","yes","yes","uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2/supl3_tree_data[6]","34.2","82","Eucalyptus paniculata","N","3"
"uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2","Mbooni","10","9","37.4541","-1.61818","woodland","2024","yes","yes","uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2/supl3_tree_data[7]","40.8","79","Eucalyptus paniculata","N","3"
"uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2","Mbooni","10","9","37.4541","-1.61818","woodland","2024","yes","yes","uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2/supl3_tree_data[8]","3.4","3","Eucalyptus paniculata","N","3"
"uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2","Mbooni","10","9","37.4541","-1.61818","woodland","2024","yes","yes","uuid:c29aacfa-301a-43ed-af85-9bf1e7b7f6a2/supl3_tree_data[9]","5.2","4","Eucalyptus paniculata","N","3"
"uuid:93fc1c56-c028-4202-affe-47eec557cbcb","Mbooni","8","4","37.428","-1.57634","cropland","2024","yes","yes","uuid:93fc1c56-c028-4202-affe-47eec557cbcb/supl3_tree_data[1]","4.8","18","Mangifera indica","N","3"
"uuid:93fc1c56-c028-4202-affe-47eec557cbcb","Mbooni","8","4","37.428","-1.57634","cropland","2024","yes","yes","uuid:93fc1c56-c028-4202-affe-47eec557cbcb/supl3_tree_data[2]","3.6","19","Mangifera indica","N","3"
"uuid:93fc1c56-c028-4202-affe-47eec557cbcb","Mbooni","8","4","37.428","-1.57634","cropland","2024","yes","yes","uuid:93fc1c56-c028-4202-affe-47eec557cbcb/supl3_tree_data[3]","3.8","25","Mangifera indica","N","3"
"uuid:27402c4f-f2c4-43ec-bcf2-39ffe111d236","Mbooni","8","1","37.4259","-1.5824","cropland","2024","yes","yes","uuid:27402c4f-f2c4-43ec-bcf2-39ffe111d236/supl3_tree_data[1]","5.8","35","Mangifera indica","N","3"
"uuid:27402c4f-f2c4-43ec-bcf2-39ffe111d236","Mbooni","8","1","37.4259","-1.5824","cropland","2024","yes","yes","uuid:27402c4f-f2c4-43ec-bcf2-39ffe111d236/supl3_tree_data[2]","4.4","25","Senna singueana","N","3"
"uuid:27402c4f-f2c4-43ec-bcf2-39ffe111d236","Mbooni","8","1","37.4259","-1.5824","cropland","2024","yes","yes","uuid:27402c4f-f2c4-43ec-bcf2-39ffe111d236/supl3_tree_data[3]","7.4","60","Acacia seyal","N","3"
"uuid:27402c4f-f2c4-43ec-bcf2-39ffe111d236","Mbooni","8","1","37.4259","-1.5824","cropland","2024","yes","yes","uuid:27402c4f-f2c4-43ec-bcf2-39ffe111d236/supl3_tree_data[4]","14.6","58","Acacia seyal","N","3"
"uuid:e1cc7089-0420-4332-a4a8-22ea588d1421","Mbooni","7","1","37.4349","-1.59083","cropland","2024","yes","yes","uuid:e1cc7089-0420-4332-a4a8-22ea588d1421/supl3_tree_data[1]","3.6","17","Lantana camara","N","3"
"uuid:e1cc7089-0420-4332-a4a8-22ea588d1421","Mbooni","7","1","37.4349","-1.59083","cropland","2024","yes","yes","uuid:e1cc7089-0420-4332-a4a8-22ea588d1421/supl3_tree_data[2]","4.2","11","Lantana camara","N","3"
"uuid:691e2eb5-db8c-42b4-9343-6fd46120d3fa","Mbooni","7","5","37.4297","-1.59737","cropland","2024","yes","yes","uuid:691e2eb5-db8c-42b4-9343-6fd46120d3fa/supl3_tree_data[1]","15.8","34","Grevillea robusta","N","3"
"uuid:691e2eb5-db8c-42b4-9343-6fd46120d3fa","Mbooni","7","5","37.4297","-1.59737","cropland","2024","yes","yes","uuid:691e2eb5-db8c-42b4-9343-6fd46120d3fa/supl3_tree_data[2]","8.2","18","Grevillea robusta","N","3"
"uuid:691e2eb5-db8c-42b4-9343-6fd46120d3fa","Mbooni","7","5","37.4297","-1.59737","cropland","2024","yes","yes","uuid:691e2eb5-db8c-42b4-9343-6fd46120d3fa/supl3_tree_data[3]","6.4","16","Grevillea robusta","N","3"
"uuid:aede78fd-364f-44b6-ac8b-8e829bb37db4","Mbooni","7","8","37.4264","-1.5914","cropland","2024","yes","yes","uuid:aede78fd-364f-44b6-ac8b-8e829bb37db4/supl3_tree_data[1]","5.2","56","Mangifera indica","N","3"
"uuid:aede78fd-364f-44b6-ac8b-8e829bb37db4","Mbooni","7","8","37.4264","-1.5914","cropland","2024","yes","yes","uuid:aede78fd-364f-44b6-ac8b-8e829bb37db4/supl3_tree_data[2]","5.8","33","Mangifera indica","N","3"
"uuid:4c55e394-5809-4a11-9020-83b4133ae92d","Mbooni","7","2","37.4321","-1.59277","cropland","2024","yes","yes","uuid:4c55e394-5809-4a11-9020-83b4133ae92d/supl3_tree_data[1]","12.4","25","Persea americanum","N","3"
"uuid:4c55e394-5809-4a11-9020-83b4133ae92d","Mbooni","7","2","37.4321","-1.59277","cropland","2024","yes","yes","uuid:4c55e394-5809-4a11-9020-83b4133ae92d/supl3_tree_data[2]","14.3","48","Croton megalocarpus","N","3"
"uuid:4c55e394-5809-4a11-9020-83b4133ae92d","Mbooni","7","2","37.4321","-1.59277","cropland","2024","yes","yes","uuid:4c55e394-5809-4a11-9020-83b4133ae92d/supl3_tree_data[3]","12.6","96","Persea americanum","N","3"
"uuid:a0bab3d6-ea04-41ce-9345-fc96746ce245","Mbooni","4","8","37.4044","-1.57603","bushland","2024","yes","yes","uuid:a0bab3d6-ea04-41ce-9345-fc96746ce245/supl3_tree_data[1]","4.3","7","Gnidia latifolia","N","3"
"uuid:a0bab3d6-ea04-41ce-9345-fc96746ce245","Mbooni","4","8","37.4044","-1.57603","bushland","2024","yes","yes","uuid:a0bab3d6-ea04-41ce-9345-fc96746ce245/supl3_tree_data[2]","3.4","9","Pavetta craspes","N","3"
"uuid:a0bab3d6-ea04-41ce-9345-fc96746ce245","Mbooni","4","8","37.4044","-1.57603","bushland","2024","yes","yes","uuid:a0bab3d6-ea04-41ce-9345-fc96746ce245/supl3_tree_data[3]","5.7","120","Acacia nilotica","N","3"
"uuid:a0bab3d6-ea04-41ce-9345-fc96746ce245","Mbooni","4","8","37.4044","-1.57603","bushland","2024","yes","yes","uuid:a0bab3d6-ea04-41ce-9345-fc96746ce245/supl3_tree_data[4]","3.6","8","Gnidia latifolia","N","3"
"uuid:a0bab3d6-ea04-41ce-9345-fc96746ce245","Mbooni","4","8","37.4044","-1.57603","bushland","2024","yes","yes","uuid:a0bab3d6-ea04-41ce-9345-fc96746ce245/supl3_tree_data[5]","3.7","16","Pavetta craspes","N","3"
"uuid:a0bab3d6-ea04-41ce-9345-fc96746ce245","Mbooni","4","8","37.4044","-1.57603","bushland","2024","yes","yes","uuid:a0bab3d6-ea04-41ce-9345-fc96746ce245/supl3_tree_data[6]","3.7","7","Uvaria schimperi","N","3"
"uuid:a0bab3d6-ea04-41ce-9345-fc96746ce245","Mbooni","4","8","37.4044","-1.57603","bushland","2024","yes","yes","uuid:a0bab3d6-ea04-41ce-9345-fc96746ce245/supl3_tree_data[7]","3.8","12","Gnidia latifolia","N","3"
"uuid:3be817d9-dbf4-456a-a728-d102e5eb14ef","Mbooni","4","10","37.4054","-1.57803","bushland","2024","yes","yes","uuid:3be817d9-dbf4-456a-a728-d102e5eb14ef/supl3_tree_data[1]","4.3","5","Gnidia latifolia","N","3"
"uuid:3be817d9-dbf4-456a-a728-d102e5eb14ef","Mbooni","4","10","37.4054","-1.57803","bushland","2024","yes","yes","uuid:3be817d9-dbf4-456a-a728-d102e5eb14ef/supl3_tree_data[2]","6.3","13","Psydrax schimperi","N","3"
